row_id,previous_gap_seconds,previous_threshold_seconds,gap_minus_threshold_seconds,previous_same_author,inferred_previous_completion,inferred_previous_state,state_same_author_cross
425,331816.052,18.0,331798.052,0.0,-1.0,3.0,6.0
426,35626.283,18.0,35608.283,0.0,-1.0,3.0,6.0
427,41660.483,18.0,41642.483,0.0,-1.0,3.0,6.0
428,13828.247,18.0,13810.247,0.0,-1.0,3.0,6.0
429,91609.242,18.0,91591.242,0.0,-1.0,3.0,6.0
430,5130.021,18.0,5112.021,0.0,-1.0,3.0,6.0
431,343549.2,7.4,343541.8,0.0,-1.0,3.0,6.0
432,826.399,18.0,808.399,0.0,1.0,2.0,4.0
433,5662.011,12.65,5649.361,0.0,-1.0,3.0,6.0
434,1572.422,18.0,1554.422,0.0,1.0,2.0,4.0
435,247725.962,18.0,247707.962,0.0,-1.0,3.0,6.0
436,85795.245,18.0,85777.245,0.0,-1.0,3.0,6.0
437,37161.738,18.0,37143.738,0.0,-1.0,3.0,6.0
438,182123.59,18.0,182105.59,0.0,-1.0,3.0,6.0
439,66970.822,18.0,66952.822,0.0,-1.0,3.0,6.0
440,2645.646,18.0,2627.646,1.0,-1.0,3.0,7.0
441,284628.809,18.0,284610.809,0.0,-1.0,3.0,6.0
442,76808.38,18.0,76790.38,0.0,-1.0,3.0,6.0
443,65002.142,17.4,64984.742,0.0,-1.0,3.0,6.0
444,222424.23,18.0,222406.23,0.0,-1.0,3.0,6.0
445,350420.893,18.0,350402.893,0.0,-1.0,3.0,6.0
446,425466.478,18.0,425448.478,0.0,-1.0,3.0,6.0
447,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0
448,24123.077,18.0,24105.077,0.0,-1.0,3.0,6.0
449,62210.985,18.0,62192.985,0.0,-1.0,3.0,6.0
450,464.856,18.0,446.856,0.0,1.0,2.0,4.0
451,14732.588,6.666,14725.922,0.0,-1.0,3.0,6.0
452,39404.911,18.0,39386.911,0.0,-1.0,3.0,6.0
453,39404.911,18.0,39386.911,0.0,-1.0,3.0,6.0
454,248256.704,18.0,248238.704,0.0,-1.0,3.0,6.0
455,30061.483,18.0,30043.483,0.0,-1.0,3.0,6.0
456,11778.523,7.4,11771.123,0.0,-1.0,3.0,6.0
457,436021.095,18.0,436003.095,0.0,-1.0,3.0,6.0
458,114974.087,18.0,114956.087,0.0,-1.0,3.0,6.0
459,2270.155,18.0,2252.155,0.0,-1.0,3.0,6.0
460,8400.173,18.0,8382.173,0.0,-1.0,3.0,6.0
461,171147.235,18.0,171129.235,0.0,-1.0,3.0,6.0
462,221013.136,18.0,220995.136,0.0,-1.0,3.0,6.0
463,85526.805,17.766,85509.039,0.0,-1.0,3.0,6.0
464,170.998,12.971,158.027,0.0,1.0,2.0,4.0
465,301241.313,11.866,301229.447,0.0,-1.0,3.0,6.0
466,122206.81,18.0,122188.81,0.0,-1.0,3.0,6.0
467,213714.374,18.0,213696.374,0.0,-1.0,3.0,6.0
468,4900.485,18.0,4882.485,0.0,-1.0,3.0,6.0
469,1789.521,18.0,1771.521,0.0,1.0,2.0,4.0
470,19665.802,18.0,19647.802,0.0,-1.0,3.0,6.0
471,434794.818,18.0,434776.818,0.0,-1.0,3.0,6.0
472,6140.439,18.0,6122.439,0.0,-1.0,3.0,6.0
473,64795.72,18.0,64777.72,0.0,-1.0,3.0,6.0
474,8476.571,18.0,8458.571,0.0,-1.0,3.0,6.0
475,1619.202,18.0,1601.202,0.0,1.0,2.0,4.0
476,56880.799,18.0,56862.799,0.0,-1.0,3.0,6.0
477,261180.475,18.0,261162.475,0.0,-1.0,3.0,6.0
478,259645.254,15.1,259630.154,0.0,-1.0,3.0,6.0
479,65723.997,12.333,65711.664,0.0,-1.0,3.0,6.0
480,658.461,18.0,640.461,0.0,1.0,2.0,4.0
481,84093.135,10.2,84082.935,0.0,-1.0,3.0,6.0
482,116235.624,18.0,116217.624,0.0,-1.0,3.0,6.0
483,153664.189,17.466,153646.723,0.0,-1.0,3.0,6.0
484,16281.3,18.0,16263.3,0.0,-1.0,3.0,6.0
485,75690.131,10.7,75679.431,0.0,-1.0,3.0,6.0
486,1513.969,18.0,1495.969,0.0,1.0,2.0,4.0
487,9184.998,7.166,9177.832,0.0,-1.0,3.0,6.0
488,434675.47,14.9,434660.57,0.0,-1.0,3.0,6.0
489,143254.665,18.0,143236.665,0.0,-1.0,3.0,6.0
490,432281.22,12.8,432268.42,0.0,-1.0,3.0,6.0
491,1089.999,16.066,1073.933,0.0,1.0,2.0,4.0
492,4154.575,18.0,4136.575,0.0,-1.0,3.0,6.0
493,33583.605,18.0,33565.605,0.0,-1.0,3.0,6.0
494,48173.637,18.0,48155.637,0.0,-1.0,3.0,6.0
495,976.95,18.0,958.95,0.0,1.0,2.0,4.0
496,314376.701,18.0,314358.701,0.0,-1.0,3.0,6.0
497,9783.779,18.0,9765.779,0.0,-1.0,3.0,6.0
498,4100.856,18.0,4082.856,0.0,-1.0,3.0,6.0
499,431470.065,18.0,431452.065,0.0,-1.0,3.0,6.0
500,6404.88,18.0,6386.88,0.0,-1.0,3.0,6.0
501,328665.244,18.0,328647.244,0.0,-1.0,3.0,6.0
502,2996.102,18.0,2978.102,0.0,-1.0,3.0,6.0
503,213803.241,18.0,213785.241,0.0,-1.0,3.0,6.0
504,114109.015,7.4,114101.615,0.0,-1.0,3.0,6.0
505,428091.96,0.0,428091.96,0.0,-1.0,3.0,6.0
506,5557.018,18.0,5539.018,0.0,-1.0,3.0,6.0
507,171.855,18.0,153.855,0.0,1.0,2.0,4.0
508,2386.896,18.0,2368.896,0.0,-1.0,3.0,6.0
509,27816.77,7.6,27809.17,0.0,-1.0,3.0,6.0
510,2025.815,18.0,2007.815,0.0,-1.0,3.0,6.0
511,788531.504,18.0,788513.504,0.0,-1.0,3.0,6.0
512,4313.262,18.0,4295.262,0.0,-1.0,3.0,6.0
513,695428.594,9.9,695418.694,0.0,-1.0,3.0,6.0
514,58247.358,18.0,58229.358,0.0,-1.0,3.0,6.0
515,93127.9,18.0,93109.9,0.0,-1.0,3.0,6.0
516,365.628,17.4,348.228,0.0,1.0,2.0,4.0
517,44604.224,18.0,44586.224,0.0,-1.0,3.0,6.0
518,7603.246,18.0,7585.246,0.0,-1.0,3.0,6.0
519,5317.16,18.0,5299.16,0.0,-1.0,3.0,6.0
520,178747.603,10.266,178737.337,0.0,-1.0,3.0,6.0
521,24598.769,18.0,24580.769,0.0,-1.0,3.0,6.0
522,179640.747,18.0,179622.747,0.0,-1.0,3.0,6.0
523,248499.806,18.0,248481.806,0.0,-1.0,3.0,6.0
524,89084.867,18.0,89066.867,0.0,-1.0,3.0,6.0
525,495228.265,18.0,495210.265,0.0,-1.0,3.0,6.0
526,609525.096,10.1,609514.996,0.0,-1.0,3.0,6.0
527,353288.387,15.833,353272.554,0.0,-1.0,3.0,6.0
528,265434.956,18.0,265416.956,0.0,-1.0,3.0,6.0
529,213802.642,13.2,213789.442,0.0,-1.0,3.0,6.0
530,36550.814,18.0,36532.814,0.0,-1.0,3.0,6.0
531,21586.987,10.433,21576.554,0.0,-1.0,3.0,6.0
532,33541.562,18.0,33523.562,0.0,-1.0,3.0,6.0
533,159007.899,18.0,158989.899,0.0,-1.0,3.0,6.0
534,689345.918,18.0,689327.918,0.0,-1.0,3.0,6.0
535,689345.918,18.0,689327.918,0.0,-1.0,3.0,6.0
536,173883.741,18.0,173865.741,0.0,-1.0,3.0,6.0
537,59745.789,18.0,59727.789,0.0,-1.0,3.0,6.0
538,9250.566,10.2,9240.366,0.0,-1.0,3.0,6.0
539,178932.64,12.08,178920.56,0.0,-1.0,3.0,6.0
540,706.987,18.0,688.987,0.0,1.0,2.0,4.0
541,3699.529,18.0,3681.529,0.0,-1.0,3.0,6.0
542,29098.047,9.783,29088.264,0.0,-1.0,3.0,6.0
543,3725.939,16.541,3709.398,0.0,-1.0,3.0,6.0
544,2350.722,10.866,2339.856,0.0,-1.0,3.0,6.0
545,931.39,18.0,913.39,0.0,1.0,2.0,4.0
546,3758.151,18.0,3740.151,0.0,-1.0,3.0,6.0
547,5180.784,18.0,5162.784,0.0,-1.0,3.0,6.0
548,378.26,0.0,378.26,0.0,-1.0,3.0,6.0
549,27255.274,18.0,27237.274,0.0,-1.0,3.0,6.0
550,17175.859,18.0,17157.859,0.0,-1.0,3.0,6.0
551,17175.859,18.0,17157.859,0.0,-1.0,3.0,6.0
552,11581.648,7.45,11574.198,0.0,-1.0,3.0,6.0
553,6409.501,18.0,6391.501,0.0,-1.0,3.0,6.0
554,1167.148,18.0,1149.148,0.0,1.0,2.0,4.0
555,255892.737,18.0,255874.737,0.0,-1.0,3.0,6.0
556,423.608,18.0,405.608,0.0,1.0,2.0,4.0
557,129953.756,18.0,129935.756,0.0,-1.0,3.0,6.0
558,11526.063,8.3,11517.763,0.0,-1.0,3.0,6.0
559,553584.256,18.0,553566.256,0.0,-1.0,3.0,6.0
560,270066.888,18.0,270048.888,0.0,-1.0,3.0,6.0
561,499352.444,18.0,499334.444,0.0,-1.0,3.0,6.0
562,148304.877,18.0,148286.877,0.0,-1.0,3.0,6.0
563,451727.961,15.5,451712.461,0.0,-1.0,3.0,6.0
564,14233.067,17.866,14215.201,0.0,-1.0,3.0,6.0
565,29851.217,18.0,29833.217,0.0,-1.0,3.0,6.0
566,620.927,18.0,602.927,0.0,1.0,2.0,4.0
567,669.703,18.0,651.703,0.0,1.0,2.0,4.0
568,89870.282,18.0,89852.282,0.0,-1.0,3.0,6.0
569,37204.826,18.0,37186.826,0.0,-1.0,3.0,6.0
570,6719.955,18.0,6701.955,0.0,-1.0,3.0,6.0
571,112751.507,18.0,112733.507,0.0,-1.0,3.0,6.0
572,33275.686,18.0,33257.686,0.0,-1.0,3.0,6.0
573,8765.193,18.0,8747.193,0.0,-1.0,3.0,6.0
574,81903.435,18.0,81885.435,0.0,-1.0,3.0,6.0
575,496730.874,13.7,496717.174,0.0,-1.0,3.0,6.0
576,193698.878,18.0,193680.878,0.0,-1.0,3.0,6.0
577,22109.647,18.0,22091.647,0.0,-1.0,3.0,6.0
578,14855.492,18.0,14837.492,0.0,-1.0,3.0,6.0
579,47289.098,18.0,47271.098,0.0,-1.0,3.0,6.0
580,111824.369,18.0,111806.369,0.0,-1.0,3.0,6.0
581,57248.156,11.533,57236.623,0.0,-1.0,3.0,6.0
582,29591.58,14.266,29577.314,0.0,-1.0,3.0,6.0
583,4252.362,17.666,4234.696,0.0,-1.0,3.0,6.0
584,81182.352,8.433,81173.919,0.0,-1.0,3.0,6.0
585,2885.193,18.0,2867.193,0.0,-1.0,3.0,6.0
586,17883.316,18.0,17865.316,0.0,-1.0,3.0,6.0
587,172437.063,18.0,172419.063,0.0,-1.0,3.0,6.0
588,269206.761,18.0,269188.761,0.0,-1.0,3.0,6.0
589,89049.659,18.0,89031.659,0.0,-1.0,3.0,6.0
590,145010.685,18.0,144992.685,0.0,-1.0,3.0,6.0
591,43197.467,18.0,43179.467,0.0,-1.0,3.0,6.0
592,79791.512,18.0,79773.512,0.0,-1.0,3.0,6.0
593,36086.211,18.0,36068.211,0.0,-1.0,3.0,6.0
594,496627.128,18.0,496609.128,0.0,-1.0,3.0,6.0
595,1329.032,18.0,1311.032,0.0,1.0,2.0,4.0
596,10514.14,18.0,10496.14,0.0,-1.0,3.0,6.0
597,46137.779,18.0,46119.779,0.0,-1.0,3.0,6.0
598,352211.82,18.0,352193.82,0.0,-1.0,3.0,6.0
599,95387.541,18.0,95369.541,0.0,-1.0,3.0,6.0
600,52655.669,18.0,52637.669,0.0,-1.0,3.0,6.0
601,44672.075,18.0,44654.075,0.0,-1.0,3.0,6.0
602,2980.135,18.0,2962.135,0.0,-1.0,3.0,6.0
603,217.5,18.0,199.5,0.0,1.0,2.0,4.0
604,48703.131,14.5,48688.631,0.0,-1.0,3.0,6.0
605,103566.744,18.0,103548.744,0.0,-1.0,3.0,6.0
606,67659.304,0.0,67659.304,0.0,-1.0,3.0,6.0
607,1193.522,18.0,1175.522,0.0,1.0,2.0,4.0
608,203124.914,15.033,203109.881,0.0,-1.0,3.0,6.0
609,8159.871,18.0,8141.871,0.0,-1.0,3.0,6.0
610,3732.936,0.0,3732.936,0.0,-1.0,3.0,6.0
611,430615.477,18.0,430597.477,0.0,-1.0,3.0,6.0
612,425882.76,18.0,425864.76,0.0,-1.0,3.0,6.0
613,86394.946,18.0,86376.946,0.0,-1.0,3.0,6.0
614,7078.343,8.72,7069.623,0.0,-1.0,3.0,6.0
615,239128.044,11.666,239116.378,0.0,-1.0,3.0,6.0
616,91962.401,18.0,91944.401,0.0,-1.0,3.0,6.0
617,295087.133,18.0,295069.133,0.0,-1.0,3.0,6.0
618,1935.483,18.0,1917.483,0.0,-1.0,3.0,6.0
619,52997.92,18.0,52979.92,0.0,-1.0,3.0,6.0
620,26596.126,18.0,26578.126,0.0,-1.0,3.0,6.0
621,54126.817,18.0,54108.817,0.0,-1.0,3.0,6.0
622,29262.866,13.366,29249.5,0.0,-1.0,3.0,6.0
623,70496.099,18.0,70478.099,0.0,-1.0,3.0,6.0
624,3028.845,18.0,3010.845,0.0,-1.0,3.0,6.0
625,5515.428,18.0,5497.428,0.0,-1.0,3.0,6.0
626,283.911,18.0,265.911,0.0,1.0,2.0,4.0
627,4728.791,18.0,4710.791,0.0,-1.0,3.0,6.0
628,57285.382,16.666,57268.716,0.0,-1.0,3.0,6.0
629,417128.369,18.0,417110.369,0.0,-1.0,3.0,6.0
630,7411.619,18.0,7393.619,0.0,-1.0,3.0,6.0
631,4636.281,18.0,4618.281,0.0,-1.0,3.0,6.0
632,280749.87,18.0,280731.87,0.0,-1.0,3.0,6.0
633,12145.726,13.166,12132.56,0.0,-1.0,3.0,6.0
634,124.751,18.0,106.751,0.0,1.0,2.0,4.0
635,218369.272,18.0,218351.272,0.0,-1.0,3.0,6.0
636,101999.778,18.0,101981.778,0.0,-1.0,3.0,6.0
637,504907.66,18.0,504889.66,0.0,-1.0,3.0,6.0
638,2699.268,18.0,2681.268,0.0,-1.0,3.0,6.0
639,13649.171,18.0,13631.171,0.0,-1.0,3.0,6.0
640,223.077,18.0,205.077,0.0,1.0,2.0,4.0
641,9765.799,9.4,9756.399,0.0,-1.0,3.0,6.0
642,12438.556,14.366,12424.19,0.0,-1.0,3.0,6.0
643,121578.104,18.0,121560.104,0.0,-1.0,3.0,6.0
644,69489.558,18.0,69471.558,0.0,-1.0,3.0,6.0
645,263357.781,18.0,263339.781,0.0,-1.0,3.0,6.0
646,17990.591,18.0,17972.591,0.0,-1.0,3.0,6.0
647,249421.366,0.0,249421.366,0.0,-1.0,3.0,6.0
648,55798.206,13.04,55785.166,0.0,-1.0,3.0,6.0
649,53031.385,18.0,53013.385,0.0,-1.0,3.0,6.0
650,120737.307,18.0,120719.307,0.0,-1.0,3.0,6.0
651,32025.741,18.0,32007.741,0.0,-1.0,3.0,6.0
652,7495.081,18.0,7477.081,0.0,-1.0,3.0,6.0
653,21747.522,18.0,21729.522,0.0,-1.0,3.0,6.0
654,15906.804,18.0,15888.804,0.0,-1.0,3.0,6.0
655,17070.844,18.0,17052.844,0.0,-1.0,3.0,6.0
656,21973.465,18.0,21955.465,0.0,-1.0,3.0,6.0
657,167.366,10.95,156.416,0.0,1.0,2.0,4.0
658,86049.264,14.266,86034.998,0.0,-1.0,3.0,6.0
659,78355.601,18.0,78337.601,0.0,-1.0,3.0,6.0
660,45.867,6.133,39.734,0.0,1.0,2.0,4.0
661,1070.585,9.133,1061.452,0.0,1.0,2.0,4.0
662,76057.091,18.0,76039.091,0.0,-1.0,3.0,6.0
663,1398.206,18.0,1380.206,0.0,1.0,2.0,4.0
664,17063.955,18.0,17045.955,0.0,-1.0,3.0,6.0
665,29765.578,18.0,29747.578,0.0,-1.0,3.0,6.0
666,228254.187,12.866,228241.321,0.0,-1.0,3.0,6.0
667,3707.144,18.0,3689.144,0.0,-1.0,3.0,6.0
668,35.659,18.0,17.659,0.0,1.0,2.0,4.0
669,306322.158,18.0,306304.158,0.0,-1.0,3.0,6.0
670,73938.144,18.0,73920.144,0.0,-1.0,3.0,6.0
671,620092.737,18.0,620074.737,0.0,-1.0,3.0,6.0
672,448.72,13.2,435.52,0.0,1.0,2.0,4.0
673,383636.746,18.0,383618.746,0.0,-1.0,3.0,6.0
674,383636.746,18.0,383618.746,0.0,-1.0,3.0,6.0
675,172836.583,18.0,172818.583,0.0,-1.0,3.0,6.0
676,450681.219,18.0,450663.219,0.0,-1.0,3.0,6.0
677,93209.402,18.0,93191.402,0.0,-1.0,3.0,6.0
678,310653.352,18.0,310635.352,0.0,-1.0,3.0,6.0
679,624112.508,18.0,624094.508,0.0,-1.0,3.0,6.0
680,21461.348,18.0,21443.348,0.0,-1.0,3.0,6.0
681,3014.538,18.0,2996.538,1.0,-1.0,3.0,7.0
682,21065.695,18.0,21047.695,0.0,-1.0,3.0,6.0
683,72320.007,18.0,72302.007,0.0,-1.0,3.0,6.0
684,432801.59,18.0,432783.59,0.0,-1.0,3.0,6.0
685,989854.987,18.0,989836.987,0.0,-1.0,3.0,6.0
686,337020.223,18.0,337002.223,0.0,-1.0,3.0,6.0
687,67499.076,18.0,67481.076,0.0,-1.0,3.0,6.0
688,5309.613,18.0,5291.613,0.0,-1.0,3.0,6.0
689,1800.187,18.0,1782.187,0.0,-1.0,3.0,6.0
690,2565.024,18.0,2547.024,0.0,-1.0,3.0,6.0
691,4662.988,18.0,4644.988,0.0,-1.0,3.0,6.0
692,275.396,18.0,257.396,0.0,1.0,2.0,4.0
693,88727.692,18.0,88709.692,0.0,-1.0,3.0,6.0
694,823190.428,18.0,823172.428,0.0,-1.0,3.0,6.0
695,124651.125,13.7,124637.425,0.0,-1.0,3.0,6.0
696,532068.971,18.0,532050.971,0.0,-1.0,3.0,6.0
697,8643.131,16.94,8626.191,0.0,-1.0,3.0,6.0
698,308.644,18.0,290.644,1.0,1.0,2.0,5.0
699,692480.115,18.0,692462.115,0.0,-1.0,3.0,6.0
700,158994.24,18.0,158976.24,0.0,-1.0,3.0,6.0
701,80960.952,6.933,80954.019,0.0,-1.0,3.0,6.0
702,727884.107,18.0,727866.107,0.0,-1.0,3.0,6.0
703,6541.281,18.0,6523.281,0.0,-1.0,3.0,6.0
704,196909.836,18.0,196891.836,0.0,-1.0,3.0,6.0
705,982514.192,18.0,982496.192,0.0,-1.0,3.0,6.0
706,309932.521,18.0,309914.521,0.0,-1.0,3.0,6.0
707,69728.087,18.0,69710.087,0.0,-1.0,3.0,6.0
708,237624.966,18.0,237606.966,0.0,-1.0,3.0,6.0
709,105181.019,18.0,105163.019,0.0,-1.0,3.0,6.0
710,1050039.656,18.0,1050021.656,0.0,-1.0,3.0,6.0
711,276464.716,18.0,276446.716,0.0,-1.0,3.0,6.0
712,55349.168,18.0,55331.168,0.0,-1.0,3.0,6.0
713,63747.228,11.533,63735.695,0.0,-1.0,3.0,6.0
714,23103.367,18.0,23085.367,0.0,-1.0,3.0,6.0
715,559.026,18.0,541.026,0.0,1.0,2.0,4.0
716,332.087,18.0,314.087,0.0,1.0,2.0,4.0
717,893.499,18.0,875.499,0.0,1.0,2.0,4.0
718,42673.752,10.95,42662.802,0.0,-1.0,3.0,6.0
719,83183.223,18.0,83165.223,0.0,-1.0,3.0,6.0
720,131874.822,18.0,131856.822,0.0,-1.0,3.0,6.0
721,1185.315,18.0,1167.315,0.0,1.0,2.0,4.0
722,2662.447,6.133,2656.314,0.0,-1.0,3.0,6.0
723,217634.095,14.5,217619.595,0.0,-1.0,3.0,6.0
724,65874.203,18.0,65856.203,0.0,-1.0,3.0,6.0
725,338686.305,18.0,338668.305,0.0,-1.0,3.0,6.0
726,14434.841,18.0,14416.841,0.0,-1.0,3.0,6.0
727,510398.444,18.0,510380.444,0.0,-1.0,3.0,6.0
728,743083.181,6.133,743077.048,0.0,-1.0,3.0,6.0
729,174012.999,18.0,173994.999,0.0,-1.0,3.0,6.0
730,611689.971,18.0,611671.971,0.0,-1.0,3.0,6.0
731,118299.127,18.0,118281.127,0.0,-1.0,3.0,6.0
732,112076.537,18.0,112058.537,0.0,-1.0,3.0,6.0
733,117687.346,18.0,117669.346,0.0,-1.0,3.0,6.0
734,2584.027,18.0,2566.027,0.0,-1.0,3.0,6.0
735,68471.646,18.0,68453.646,0.0,-1.0,3.0,6.0
736,74.185,18.0,56.185,0.0,1.0,2.0,4.0
737,170667.206,18.0,170649.206,0.0,-1.0,3.0,6.0
738,7916.67,18.0,7898.67,0.0,-1.0,3.0,6.0
739,66247.213,18.0,66229.213,0.0,-1.0,3.0,6.0
740,177137.934,6.766,177131.168,0.0,-1.0,3.0,6.0
741,177137.934,6.766,177131.168,0.0,-1.0,3.0,6.0
742,22733.928,18.0,22715.928,0.0,-1.0,3.0,6.0
743,17211.227,7.4,17203.827,0.0,-1.0,3.0,6.0
744,266678.423,13.066,266665.357,0.0,-1.0,3.0,6.0
745,145075.924,18.0,145057.924,0.0,-1.0,3.0,6.0
746,730579.692,18.0,730561.692,0.0,-1.0,3.0,6.0
747,12314.883,18.0,12296.883,0.0,-1.0,3.0,6.0
748,448136.278,18.0,448118.278,0.0,-1.0,3.0,6.0
749,84886.666,18.0,84868.666,0.0,-1.0,3.0,6.0
750,7590.237,18.0,7572.237,0.0,-1.0,3.0,6.0
751,284969.722,18.0,284951.722,0.0,-1.0,3.0,6.0
752,263429.893,18.0,263411.893,0.0,-1.0,3.0,6.0
753,41563.929,18.0,41545.929,0.0,-1.0,3.0,6.0
754,12018.571,18.0,12000.571,0.0,-1.0,3.0,6.0
755,530.698,18.0,512.698,0.0,1.0,2.0,4.0
756,197.022,18.0,179.022,0.0,1.0,2.0,4.0
757,105378.455,18.0,105360.455,0.0,-1.0,3.0,6.0
758,173166.081,7.4,173158.681,0.0,-1.0,3.0,6.0
759,80607.318,18.0,80589.318,0.0,-1.0,3.0,6.0
760,6614.648,18.0,6596.648,0.0,-1.0,3.0,6.0
761,76726.649,18.0,76708.649,0.0,-1.0,3.0,6.0
762,1104.837,18.0,1086.837,0.0,1.0,2.0,4.0
763,520689.553,18.0,520671.553,0.0,-1.0,3.0,6.0
764,1237.32,18.0,1219.32,0.0,1.0,2.0,4.0
765,167.977,18.0,149.977,0.0,1.0,2.0,4.0
766,47738.423,18.0,47720.423,0.0,-1.0,3.0,6.0
767,592.655,18.0,574.655,0.0,1.0,2.0,4.0
768,112476.993,18.0,112458.993,0.0,-1.0,3.0,6.0
769,150786.154,18.0,150768.154,0.0,-1.0,3.0,6.0
770,70497.538,18.0,70479.538,0.0,-1.0,3.0,6.0
771,11326.014,18.0,11308.014,0.0,-1.0,3.0,6.0
772,448799.316,18.0,448781.316,0.0,-1.0,3.0,6.0
773,955.795,18.0,937.795,0.0,1.0,2.0,4.0
774,15681.799,7.916,15673.883,0.0,-1.0,3.0,6.0
775,50787.447,18.0,50769.447,0.0,-1.0,3.0,6.0
776,2021.795,18.0,2003.795,0.0,-1.0,3.0,6.0
777,997.531,18.0,979.531,0.0,1.0,2.0,4.0
778,74.217,18.0,56.217,0.0,1.0,2.0,4.0
779,21741.72,18.0,21723.72,0.0,-1.0,3.0,6.0
780,69889.313,18.0,69871.313,0.0,-1.0,3.0,6.0
781,7241.423,18.0,7223.423,0.0,-1.0,3.0,6.0
782,1201.495,18.0,1183.495,0.0,1.0,2.0,4.0
783,259970.675,18.0,259952.675,0.0,-1.0,3.0,6.0
784,63878.33,18.0,63860.33,0.0,-1.0,3.0,6.0
785,38022.508,18.0,38004.508,0.0,-1.0,3.0,6.0
786,758884.211,18.0,758866.211,0.0,-1.0,3.0,6.0
787,998.923,18.0,980.923,0.0,1.0,2.0,4.0
788,204.573,18.0,186.573,0.0,1.0,2.0,4.0
789,180188.366,18.0,180170.366,0.0,-1.0,3.0,6.0
790,672.357,18.0,654.357,0.0,1.0,2.0,4.0
791,7051.131,17.866,7033.265,0.0,-1.0,3.0,6.0
792,23715.041,10.566,23704.475,0.0,-1.0,3.0,6.0
793,29925.971,18.0,29907.971,0.0,-1.0,3.0,6.0
794,23939.47,18.0,23921.47,0.0,-1.0,3.0,6.0
795,2831.474,18.0,2813.474,0.0,-1.0,3.0,6.0
796,890.647,18.0,872.647,0.0,1.0,2.0,4.0
797,15605.559,18.0,15587.559,0.0,-1.0,3.0,6.0
798,8011.748,18.0,7993.748,0.0,-1.0,3.0,6.0
799,48503.796,18.0,48485.796,0.0,-1.0,3.0,6.0
800,26091.106,11.866,26079.24,0.0,-1.0,3.0,6.0
801,26091.106,11.866,26079.24,0.0,-1.0,3.0,6.0
802,928.296,18.0,910.296,0.0,1.0,2.0,4.0
803,62233.521,14.516,62219.005,0.0,-1.0,3.0,6.0
804,7147.669,18.0,7129.669,0.0,-1.0,3.0,6.0
805,3698.947,18.0,3680.947,0.0,-1.0,3.0,6.0
806,102917.476,7.071,102910.405,0.0,-1.0,3.0,6.0
807,12255.665,18.0,12237.665,0.0,-1.0,3.0,6.0
808,70512.166,18.0,70494.166,0.0,-1.0,3.0,6.0
809,6269.003,14.366,6254.637,0.0,-1.0,3.0,6.0
810,1946.243,18.0,1928.243,0.0,-1.0,3.0,6.0
811,854.914,18.0,836.914,0.0,1.0,2.0,4.0
812,482309.438,18.0,482291.438,0.0,-1.0,3.0,6.0
813,244759.055,16.233,244742.822,0.0,-1.0,3.0,6.0
814,26778.898,18.0,26760.898,0.0,-1.0,3.0,6.0
815,56936.624,18.0,56918.624,0.0,-1.0,3.0,6.0
816,1203.719,10.866,1192.853,0.0,1.0,2.0,4.0
817,69522.289,18.0,69504.289,0.0,-1.0,3.0,6.0
818,69522.289,18.0,69504.289,0.0,-1.0,3.0,6.0
819,111376.006,18.0,111358.006,0.0,-1.0,3.0,6.0
820,122278.004,15.1,122262.904,0.0,-1.0,3.0,6.0
821,86201.707,11.433,86190.274,0.0,-1.0,3.0,6.0
822,695.892,18.0,677.892,0.0,1.0,2.0,4.0
823,524.49,12.971,511.519,0.0,1.0,2.0,4.0
824,664.605,18.0,646.605,0.0,1.0,2.0,4.0
825,322.44,18.0,304.44,0.0,1.0,2.0,4.0
826,707.753,6.041,701.712,0.0,1.0,2.0,4.0
827,19889.634,18.0,19871.634,0.0,-1.0,3.0,6.0
828,1350.632,18.0,1332.632,0.0,1.0,2.0,4.0
829,83339.08,18.0,83321.08,0.0,-1.0,3.0,6.0
830,1011.07,0.0,1011.07,0.0,-1.0,3.0,6.0
831,27213.182,7.1,27206.082,0.0,-1.0,3.0,6.0
832,969.487,18.0,951.487,0.0,1.0,2.0,4.0
833,40877.373,18.0,40859.373,0.0,-1.0,3.0,6.0
834,69117.608,18.0,69099.608,0.0,-1.0,3.0,6.0
835,108930.204,11.2,108919.004,0.0,-1.0,3.0,6.0
836,479.137,18.0,461.137,0.0,1.0,2.0,4.0
837,442303.551,18.0,442285.551,0.0,-1.0,3.0,6.0
838,420419.485,17.4,420402.085,0.0,-1.0,3.0,6.0
839,27506.916,18.0,27488.916,0.0,-1.0,3.0,6.0
840,7944.969,14.733,7930.236,0.0,-1.0,3.0,6.0
841,8164.933,18.0,8146.933,0.0,-1.0,3.0,6.0
842,1607.251,18.0,1589.251,0.0,1.0,2.0,4.0
843,9955.216,18.0,9937.216,0.0,-1.0,3.0,6.0
844,3888.003,18.0,3870.003,0.0,-1.0,3.0,6.0
845,61537.662,9.783,61527.879,0.0,-1.0,3.0,6.0
846,148945.841,18.0,148927.841,0.0,-1.0,3.0,6.0
847,38541.084,18.0,38523.084,0.0,-1.0,3.0,6.0
848,968.2,18.0,950.2,0.0,1.0,2.0,4.0
849,20202.833,11.133,20191.7,0.0,-1.0,3.0,6.0
850,27354.365,14.366,27339.999,0.0,-1.0,3.0,6.0
