row_id,user_tab_positive_support,user_tab_negative_support
1359,3.0,1.0
1360,13.0,13.0
1361,13.0,13.0
1362,13.0,13.0
1363,0.0,5.0
1364,13.0,13.0
1365,4.0,25.0
1366,4.0,25.0
1367,10.0,25.0
1368,10.0,25.0
1369,10.0,25.0
1370,10.0,7.0
1371,0.0,3.0
1372,10.0,7.0
1373,10.0,7.0
1374,10.0,7.0
1375,12.0,15.0
1376,12.0,15.0
1377,12.0,15.0
1378,10.0,25.0
1379,10.0,25.0
1380,10.0,25.0
1381,10.0,25.0
1382,10.0,25.0
1383,13.0,8.0
1384,13.0,8.0
1385,57.0,79.0
1386,57.0,79.0
1387,57.0,79.0
1388,57.0,79.0
1389,57.0,79.0
1390,57.0,79.0
1391,57.0,79.0
1392,57.0,79.0
1393,57.0,79.0
1394,57.0,79.0
1395,57.0,79.0
1396,57.0,79.0
1397,57.0,79.0
1398,57.0,79.0
1399,57.0,79.0
1400,2.0,8.0
1401,0.0,4.0
1402,2.0,8.0
1403,3.0,2.0
1404,0.0,1.0
1405,22.0,17.0
1406,22.0,17.0
1407,0.0,2.0
1408,0.0,2.0
1409,4.0,22.0
1410,2.0,2.0
1411,37.0,30.0
1412,0.0,0.0
1413,37.0,30.0
1414,37.0,30.0
1415,37.0,30.0
1416,37.0,30.0
1417,37.0,30.0
1418,37.0,30.0
1419,6.0,2.0
1420,6.0,2.0
1421,6.0,2.0
1422,6.0,2.0
1423,6.0,2.0
1424,6.0,2.0
1425,3.0,2.0
1426,3.0,2.0
1427,3.0,2.0
1428,31.0,33.0
1429,31.0,33.0
1430,31.0,33.0
1431,31.0,33.0
1432,31.0,33.0
1433,31.0,33.0
1434,31.0,33.0
1435,31.0,33.0
1436,31.0,33.0
1437,31.0,33.0
1438,31.0,33.0
1439,31.0,33.0
1440,31.0,33.0
1441,31.0,33.0
1442,0.0,11.0
1443,7.0,3.0
1444,7.0,3.0
1445,7.0,3.0
1446,11.0,38.0
1447,11.0,38.0
1448,16.0,20.0
1449,0.0,92.0
1450,0.0,92.0
1451,0.0,92.0
1452,0.0,92.0
1453,0.0,92.0
1454,0.0,92.0
1455,16.0,20.0
1456,0.0,92.0
1457,16.0,20.0
1458,6.0,11.0
1459,30.0,16.0
1460,0.0,4.0
1461,0.0,4.0
1462,13.0,74.0
1463,45.0,60.0
1464,45.0,60.0
1465,45.0,60.0
1466,45.0,60.0
1467,0.0,0.0
1468,0.0,0.0
1469,32.0,38.0
1470,0.0,0.0
1471,0.0,0.0
1472,14.0,41.0
1473,0.0,91.0
1474,14.0,41.0
1475,14.0,41.0
1476,0.0,91.0
1477,14.0,41.0
1478,14.0,41.0
1479,14.0,41.0
1480,1.0,0.0
1481,1.0,0.0
1482,1.0,0.0
1483,31.0,11.0
1484,0.0,0.0
1485,0.0,0.0
1486,0.0,0.0
1487,0.0,0.0
1488,30.0,14.0
1489,30.0,14.0
1490,30.0,14.0
1491,30.0,14.0
1492,30.0,14.0
1493,21.0,14.0
1494,21.0,14.0
1495,21.0,14.0
1496,21.0,14.0
1497,21.0,14.0
1498,21.0,14.0
1499,21.0,14.0
1500,21.0,14.0
1501,9.0,12.0
1502,10.0,35.0
1503,2.0,5.0
1504,3.0,6.0
1505,3.0,6.0
1506,3.0,6.0
1507,3.0,6.0
1508,11.0,11.0
1509,11.0,11.0
1510,11.0,11.0
1511,11.0,11.0
1512,3.0,51.0
1513,3.0,51.0
1514,3.0,51.0
1515,38.0,17.0
1516,38.0,17.0
1517,38.0,17.0
1518,38.0,17.0
1519,38.0,17.0
1520,33.0,36.0
1521,0.0,3.0
1522,0.0,6.0
1523,0.0,6.0
1524,33.0,36.0
1525,33.0,36.0
1526,42.0,278.0
1527,42.0,278.0
1528,42.0,278.0
1529,42.0,278.0
1530,42.0,278.0
1531,42.0,278.0
1532,42.0,278.0
1533,42.0,278.0
1534,42.0,278.0
1535,0.0,4.0
1536,8.0,14.0
1537,8.0,14.0
1538,8.0,14.0
1539,0.0,0.0
1540,0.0,3.0
1541,40.0,12.0
1542,40.0,12.0
1543,2.0,4.0
1544,2.0,4.0
1545,3.0,7.0
1546,0.0,0.0
1547,22.0,6.0
1548,0.0,2.0
1549,22.0,6.0
1550,22.0,6.0
1551,37.0,70.0
1552,37.0,70.0
1553,37.0,70.0
1554,37.0,70.0
1555,1.0,14.0
1556,1.0,14.0
1557,0.0,5.0
1558,16.0,13.0
1559,0.0,2.0
1560,0.0,2.0
1561,16.0,13.0
1562,16.0,13.0
1563,16.0,13.0
1564,4.0,16.0
1565,5.0,13.0
1566,5.0,13.0
1567,5.0,13.0
1568,0.0,1.0
1569,0.0,1.0
1570,30.0,36.0
1571,30.0,36.0
1572,30.0,36.0
1573,30.0,36.0
1574,30.0,36.0
1575,30.0,36.0
1576,30.0,36.0
1577,30.0,36.0
1578,0.0,0.0
1579,0.0,0.0
1580,30.0,36.0
1581,0.0,0.0
1582,2.0,3.0
1583,0.0,0.0
1584,0.0,0.0
1585,2.0,3.0
1586,2.0,3.0
1587,0.0,0.0
1588,0.0,0.0
1589,2.0,3.0
1590,2.0,3.0
1591,2.0,3.0
1592,2.0,3.0
1593,2.0,3.0
1594,2.0,3.0
1595,2.0,3.0
1596,2.0,3.0
1597,2.0,3.0
1598,2.0,3.0
1599,2.0,3.0
1600,2.0,3.0
1601,2.0,3.0
1602,2.0,3.0
1603,2.0,3.0
1604,0.0,0.0
1605,2.0,3.0
1606,2.0,3.0
1607,2.0,3.0
1608,2.0,3.0
1609,2.0,3.0
1610,2.0,3.0
1611,2.0,3.0
1612,2.0,3.0
1613,2.0,3.0
1614,2.0,3.0
1615,2.0,3.0
1616,33.0,73.0
1617,0.0,54.0
1618,0.0,54.0
1619,0.0,54.0
1620,33.0,73.0
1621,33.0,73.0
1622,33.0,73.0
1623,0.0,54.0
1624,0.0,12.0
1625,0.0,12.0
1626,0.0,12.0
1627,0.0,12.0
1628,0.0,12.0
1629,0.0,12.0
1630,0.0,12.0
1631,1.0,2.0
1632,0.0,0.0
1633,0.0,0.0
1634,1.0,2.0
1635,1.0,2.0
1636,1.0,2.0
1637,0.0,1.0
1638,33.0,24.0
1639,33.0,24.0
1640,33.0,24.0
1641,33.0,24.0
1642,16.0,26.0
1643,16.0,26.0
1644,16.0,26.0
1645,0.0,0.0
1646,6.0,17.0
1647,0.0,0.0
1648,0.0,0.0
1649,5.0,0.0
1650,14.0,12.0
1651,14.0,12.0
1652,0.0,4.0
1653,0.0,4.0
1654,0.0,4.0
1655,10.0,19.0
1656,10.0,19.0
1657,9.0,7.0
1658,9.0,7.0
1659,9.0,41.0
1660,9.0,41.0
1661,9.0,41.0
1662,9.0,41.0
1663,3.0,18.0
1664,3.0,18.0
1665,3.0,18.0
1666,3.0,18.0
1667,3.0,18.0
1668,68.0,42.0
1669,68.0,42.0
1670,68.0,42.0
1671,34.0,12.0
1672,34.0,12.0
1673,2.0,6.0
1674,68.0,42.0
1675,1.0,50.0
1676,34.0,12.0
1677,68.0,42.0
1678,68.0,42.0
1679,68.0,42.0
1680,68.0,42.0
1681,11.0,8.0
1682,11.0,8.0
1683,32.0,52.0
1684,32.0,52.0
1685,32.0,52.0
1686,32.0,52.0
1687,32.0,52.0
1688,32.0,52.0
1689,5.0,3.0
1690,5.0,3.0
1691,5.0,3.0
1692,5.0,3.0
1693,0.0,2.0
1694,0.0,2.0
1695,0.0,2.0
1696,24.0,74.0
1697,24.0,74.0
1698,24.0,74.0
1699,24.0,74.0
1700,24.0,74.0
1701,24.0,74.0
1702,24.0,74.0
1703,24.0,74.0
1704,24.0,74.0
1705,24.0,74.0
1706,21.0,74.0
1707,3.0,29.0
1708,21.0,74.0
1709,21.0,74.0
1710,21.0,74.0
1711,21.0,74.0
1712,14.0,35.0
1713,14.0,35.0
1714,14.0,35.0
1715,14.0,35.0
1716,13.0,16.0
1717,13.0,16.0
1718,13.0,16.0
1719,13.0,16.0
1720,13.0,16.0
1721,13.0,16.0
1722,13.0,16.0
1723,0.0,23.0
1724,0.0,23.0
1725,4.0,2.0
1726,4.0,2.0
1727,25.0,71.0
1728,25.0,71.0
1729,0.0,16.0
1730,0.0,16.0
1731,25.0,71.0
1732,25.0,71.0
1733,32.0,59.0
1734,32.0,59.0
1735,10.0,2.0
1736,10.0,2.0
1737,10.0,2.0
1738,18.0,6.0
1739,4.0,0.0
1740,18.0,6.0
1741,2.0,0.0
1742,2.0,0.0
1743,2.0,0.0
1744,2.0,0.0
1745,27.0,27.0
1746,1.0,104.0
1747,1.0,104.0
1748,1.0,104.0
1749,1.0,104.0
1750,8.0,30.0
1751,8.0,30.0
1752,8.0,30.0
1753,1.0,104.0
1754,1.0,104.0
1755,1.0,104.0
1756,1.0,104.0
1757,1.0,104.0
1758,7.0,7.0
1759,0.0,12.0
1760,7.0,7.0
1761,13.0,47.0
1762,13.0,25.0
1763,16.0,11.0
1764,16.0,11.0
1765,16.0,11.0
1766,27.0,76.0
1767,27.0,76.0
1768,27.0,76.0
1769,27.0,76.0
1770,27.0,76.0
1771,27.0,76.0
1772,27.0,76.0
1773,5.0,23.0
1774,5.0,23.0
1775,18.0,38.0
1776,5.0,23.0
1777,5.0,23.0
1778,5.0,23.0
1779,5.0,23.0
1780,18.0,38.0
1781,2.0,43.0
1782,1.0,1.0
1783,18.0,9.0
1784,97.0,119.0
1785,97.0,119.0
1786,97.0,119.0
1787,79.0,28.0
1788,79.0,28.0
1789,9.0,1.0
1790,79.0,28.0
1791,79.0,28.0
1792,40.0,15.0
1793,40.0,15.0
1794,40.0,15.0
1795,40.0,15.0
1796,40.0,15.0
1797,40.0,15.0
1798,3.0,13.0
1799,3.0,13.0
1800,9.0,14.0
1801,0.0,1.0
1802,0.0,1.0
1803,9.0,14.0
1804,22.0,34.0
1805,22.0,34.0
1806,22.0,34.0
1807,22.0,34.0
1808,22.0,34.0
1809,16.0,50.0
1810,16.0,50.0
1811,16.0,50.0
1812,16.0,50.0
1813,4.0,12.0
1814,4.0,12.0
1815,4.0,12.0
1816,4.0,12.0
1817,4.0,12.0
1818,4.0,12.0
1819,4.0,12.0
1820,15.0,25.0
1821,39.0,99.0
1822,39.0,99.0
1823,39.0,99.0
1824,39.0,99.0
1825,39.0,99.0
1826,7.0,3.0
1827,7.0,3.0
1828,7.0,3.0
1829,16.0,11.0
1830,0.0,0.0
1831,0.0,1.0
1832,0.0,1.0
1833,0.0,1.0
1834,19.0,29.0
1835,19.0,29.0
1836,19.0,29.0
1837,19.0,29.0
1838,19.0,29.0
1839,19.0,29.0
1840,19.0,29.0
1841,23.0,101.0
1842,8.0,9.0
1843,3.0,28.0
1844,3.0,28.0
1845,3.0,28.0
1846,3.0,28.0
1847,3.0,28.0
1848,3.0,28.0
1849,0.0,5.0
1850,3.0,28.0
1851,6.0,21.0
1852,6.0,21.0
1853,6.0,21.0
1854,6.0,21.0
1855,10.0,19.0
1856,10.0,19.0
1857,10.0,19.0
1858,10.0,19.0
1859,0.0,2.0
1860,6.0,15.0
1861,17.0,6.0
1862,0.0,1.0
1863,0.0,4.0
1864,0.0,1.0
1865,1.0,3.0
1866,1.0,3.0
1867,1.0,3.0
1868,1.0,3.0
1869,1.0,3.0
1870,1.0,3.0
1871,1.0,3.0
1872,7.0,5.0
1873,5.0,2.0
1874,20.0,9.0
1875,20.0,9.0
1876,0.0,1.0
1877,19.0,56.0
1878,9.0,16.0
1879,9.0,16.0
1880,9.0,16.0
1881,20.0,54.0
1882,20.0,54.0
1883,15.0,34.0
1884,15.0,34.0
1885,2.0,62.0
1886,15.0,34.0
1887,6.0,2.0
1888,6.0,2.0
1889,6.0,2.0
1890,6.0,16.0
1891,1.0,3.0
1892,1.0,3.0
1893,11.0,5.0
1894,52.0,34.0
1895,52.0,34.0
1896,52.0,34.0
1897,52.0,34.0
1898,52.0,34.0
1899,13.0,9.0
1900,7.0,3.0
1901,7.0,3.0
1902,7.0,3.0
1903,7.0,3.0
1904,12.0,53.0
1905,24.0,20.0
1906,2.0,2.0
1907,0.0,0.0
1908,0.0,1.0
1909,0.0,1.0
1910,2.0,2.0
1911,17.0,5.0
1912,12.0,17.0
1913,12.0,17.0
1914,0.0,6.0
1915,0.0,6.0
1916,12.0,17.0
1917,12.0,17.0
1918,12.0,17.0
1919,12.0,17.0
1920,36.0,26.0
1921,0.0,0.0
1922,5.0,1.0
1923,1.0,1.0
1924,7.0,22.0
1925,14.0,20.0
1926,14.0,20.0
1927,14.0,20.0
1928,14.0,20.0
1929,14.0,20.0
1930,0.0,45.0
1931,7.0,28.0
1932,7.0,28.0
1933,7.0,28.0
1934,0.0,45.0
1935,0.0,6.0
1936,0.0,6.0
1937,0.0,45.0
1938,15.0,13.0
1939,0.0,3.0
1940,15.0,13.0
1941,15.0,13.0
1942,15.0,13.0
1943,56.0,29.0
1944,56.0,29.0
1945,56.0,29.0
1946,56.0,29.0
1947,56.0,29.0
1948,56.0,29.0
1949,56.0,29.0
1950,56.0,29.0
1951,14.0,35.0
1952,14.0,35.0
1953,14.0,35.0
1954,11.0,19.0
1955,1.0,11.0
1956,6.0,4.0
1957,6.0,4.0
1958,0.0,0.0
1959,1.0,24.0
1960,1.0,24.0
1961,14.0,42.0
1962,14.0,42.0
1963,18.0,12.0
1964,18.0,12.0
1965,19.0,45.0
1966,19.0,45.0
1967,19.0,45.0
1968,19.0,45.0
1969,19.0,45.0
1970,19.0,45.0
1971,19.0,45.0
1972,39.0,26.0
1973,2.0,1.0
1974,2.0,1.0
1975,25.0,31.0
1976,2.0,24.0
1977,2.0,24.0
1978,10.0,4.0
1979,10.0,4.0
1980,12.0,36.0
1981,0.0,4.0
1982,0.0,4.0
1983,0.0,4.0
1984,0.0,4.0
1985,5.0,2.0
1986,37.0,36.0
1987,37.0,36.0
1988,37.0,36.0
1989,37.0,36.0
1990,37.0,36.0
1991,37.0,36.0
1992,37.0,36.0
1993,37.0,36.0
1994,37.0,36.0
1995,37.0,36.0
1996,37.0,36.0
1997,37.0,36.0
1998,37.0,36.0
1999,21.0,7.0
2000,4.0,62.0
2001,0.0,3.0
2002,4.0,62.0
2003,4.0,62.0
2004,0.0,0.0
2005,0.0,3.0
2006,23.0,79.0
2007,0.0,3.0
2008,23.0,79.0
2009,16.0,21.0
2010,17.0,10.0
2011,1.0,58.0
2012,7.0,0.0
2013,7.0,0.0
2014,7.0,0.0
2015,14.0,4.0
2016,14.0,4.0
2017,14.0,4.0
2018,14.0,4.0
2019,14.0,4.0
2020,14.0,4.0
2021,14.0,4.0
2022,2.0,7.0
2023,3.0,0.0
2024,30.0,14.0
2025,30.0,14.0
2026,30.0,14.0
2027,30.0,14.0
2028,3.0,8.0
2029,3.0,8.0
2030,2.0,0.0
2031,2.0,0.0
2032,0.0,0.0
2033,34.0,149.0
2034,34.0,149.0
2035,34.0,149.0
2036,4.0,11.0
2037,34.0,149.0
2038,4.0,11.0
2039,34.0,149.0
2040,1.0,0.0
2041,1.0,0.0
2042,20.0,5.0
2043,20.0,5.0
2044,20.0,5.0
2045,20.0,5.0
2046,20.0,5.0
2047,20.0,5.0
2048,20.0,5.0
2049,0.0,2.0
2050,46.0,30.0
2051,46.0,30.0
2052,3.0,6.0
2053,3.0,6.0
2054,3.0,6.0
2055,0.0,0.0
2056,9.0,1.0
2057,7.0,0.0
2058,1.0,4.0
2059,1.0,4.0
2060,0.0,0.0
2061,7.0,0.0
2062,0.0,0.0
2063,0.0,10.0
2064,5.0,111.0
2065,5.0,111.0
2066,5.0,111.0
2067,0.0,10.0
2068,0.0,10.0
2069,1.0,13.0
2070,1.0,13.0
2071,19.0,22.0
2072,19.0,9.0
2073,19.0,9.0
2074,19.0,9.0
2075,6.0,4.0
2076,14.0,7.0
2077,14.0,7.0
2078,14.0,7.0
2079,20.0,22.0
2080,20.0,22.0
2081,20.0,22.0
2082,20.0,22.0
2083,20.0,22.0
2084,20.0,22.0
2085,20.0,22.0
2086,3.0,26.0
2087,3.0,26.0
2088,3.0,26.0
2089,3.0,26.0
2090,1.0,5.0
2091,1.0,5.0
2092,0.0,0.0
2093,0.0,0.0
2094,0.0,0.0
2095,7.0,10.0
2096,7.0,10.0
2097,8.0,14.0
2098,0.0,11.0
2099,0.0,11.0
2100,0.0,11.0
2101,0.0,11.0
2102,8.0,14.0
2103,8.0,14.0
2104,53.0,134.0
2105,53.0,134.0
2106,53.0,134.0
2107,53.0,134.0
2108,53.0,134.0
2109,53.0,134.0
2110,53.0,134.0
2111,53.0,134.0
2112,5.0,2.0
2113,5.0,2.0
2114,5.0,2.0
2115,0.0,0.0
2116,0.0,0.0
2117,0.0,0.0
2118,5.0,2.0
2119,0.0,3.0
2120,1.0,15.0
2121,19.0,6.0
2122,19.0,6.0
2123,19.0,6.0
2124,30.0,28.0
2125,30.0,28.0
2126,30.0,28.0
2127,30.0,28.0
2128,1.0,13.0
2129,1.0,13.0
2130,1.0,8.0
2131,4.0,4.0
2132,11.0,4.0
2133,11.0,4.0
2134,11.0,4.0
2135,11.0,4.0
2136,11.0,4.0
2137,11.0,4.0
2138,1.0,11.0
2139,0.0,0.0
2140,0.0,0.0
2141,0.0,0.0
2142,0.0,0.0
2143,2.0,0.0
2144,32.0,13.0
2145,32.0,13.0
2146,32.0,13.0
2147,32.0,13.0
2148,32.0,13.0
2149,32.0,13.0
2150,32.0,13.0
2151,39.0,61.0
2152,39.0,61.0
2153,39.0,61.0
2154,39.0,61.0
2155,0.0,0.0
2156,0.0,0.0
2157,39.0,61.0
2158,39.0,61.0
2159,32.0,13.0
2160,0.0,0.0
2161,56.0,78.0
2162,0.0,0.0
2163,0.0,0.0
2164,0.0,0.0
2165,0.0,0.0
2166,16.0,9.0
2167,16.0,9.0
2168,0.0,2.0
2169,0.0,2.0
2170,16.0,9.0
2171,16.0,9.0
2172,16.0,9.0
2173,16.0,9.0
2174,16.0,9.0
2175,16.0,9.0
2176,16.0,9.0
2177,16.0,9.0
2178,16.0,9.0
2179,16.0,9.0
2180,16.0,9.0
2181,16.0,9.0
2182,14.0,15.0
2183,14.0,15.0
2184,9.0,24.0
2185,74.0,15.0
2186,74.0,15.0
2187,2.0,0.0
2188,2.0,0.0
2189,0.0,0.0
2190,9.0,33.0
2191,9.0,33.0
2192,7.0,0.0
2193,16.0,20.0
2194,16.0,20.0
2195,16.0,20.0
2196,16.0,20.0
2197,16.0,20.0
2198,0.0,0.0
2199,1.0,13.0
2200,1.0,0.0
2201,1.0,0.0
2202,3.0,0.0
2203,47.0,21.0
2204,47.0,21.0
2205,47.0,21.0
2206,23.0,24.0
2207,11.0,96.0
2208,11.0,96.0
2209,11.0,96.0
2210,11.0,96.0
2211,11.0,96.0
2212,2.0,8.0
2213,11.0,20.0
2214,11.0,20.0
2215,6.0,36.0
2216,6.0,36.0
2217,0.0,5.0
2218,6.0,36.0
2219,0.0,0.0
2220,0.0,0.0
2221,8.0,7.0
2222,8.0,7.0
2223,6.0,18.0
2224,6.0,18.0
2225,0.0,1.0
2226,0.0,17.0
2227,13.0,28.0
2228,0.0,1.0
2229,13.0,28.0
2230,0.0,1.0
2231,0.0,1.0
2232,13.0,28.0
2233,13.0,28.0
2234,13.0,28.0
2235,13.0,28.0
2236,13.0,28.0
2237,13.0,28.0
2238,53.0,61.0
2239,53.0,61.0
2240,53.0,61.0
2241,53.0,61.0
2242,53.0,61.0
2243,53.0,61.0
2244,10.0,23.0
2245,15.0,17.0
2246,15.0,17.0
2247,15.0,17.0
2248,15.0,17.0
2249,15.0,17.0
2250,15.0,17.0
2251,15.0,17.0
2252,15.0,17.0
2253,15.0,17.0
2254,4.0,2.0
2255,16.0,226.0
2256,0.0,0.0
2257,2.0,240.0
2258,16.0,226.0
2259,16.0,226.0
2260,0.0,3.0
2261,16.0,226.0
2262,2.0,240.0
2263,16.0,226.0
2264,16.0,226.0
2265,20.0,12.0
2266,8.0,16.0
2267,8.0,16.0
2268,8.0,16.0
2269,9.0,30.0
2270,1.0,62.0
2271,9.0,30.0
2272,1.0,62.0
2273,9.0,30.0
2274,9.0,30.0
2275,9.0,30.0
2276,1.0,62.0
2277,9.0,30.0
2278,1.0,62.0
2279,1.0,62.0
2280,9.0,30.0
2281,9.0,30.0
2282,11.0,14.0
2283,26.0,43.0
2284,2.0,10.0
2285,2.0,10.0
2286,3.0,0.0
2287,1.0,0.0
2288,14.0,20.0
2289,14.0,20.0
2290,9.0,16.0
2291,0.0,0.0
2292,0.0,0.0
2293,1.0,5.0
2294,6.0,11.0
2295,6.0,11.0
2296,2.0,10.0
2297,6.0,11.0
2298,9.0,21.0
2299,36.0,26.0
2300,36.0,26.0
2301,1.0,17.0
2302,1.0,17.0
2303,1.0,17.0
2304,1.0,17.0
2305,1.0,17.0
2306,5.0,30.0
2307,5.0,30.0
2308,0.0,0.0
2309,0.0,0.0
2310,30.0,4.0
2311,30.0,4.0
2312,30.0,4.0
2313,30.0,4.0
2314,13.0,8.0
2315,13.0,8.0
2316,13.0,8.0
2317,5.0,4.0
2318,5.0,4.0
2319,5.0,4.0
2320,5.0,4.0
2321,5.0,4.0
2322,5.0,4.0
2323,3.0,4.0
2324,4.0,13.0
2325,22.0,61.0
2326,22.0,61.0
2327,22.0,61.0
2328,22.0,61.0
2329,22.0,61.0
2330,22.0,61.0
2331,22.0,61.0
2332,7.0,6.0
2333,11.0,14.0
2334,11.0,14.0
2335,11.0,14.0
2336,0.0,0.0
2337,9.0,13.0
2338,9.0,13.0
2339,9.0,13.0
2340,9.0,13.0
2341,9.0,13.0
2342,2.0,78.0
2343,2.0,78.0
2344,2.0,78.0
2345,2.0,78.0
2346,2.0,78.0
2347,2.0,2.0
2348,2.0,78.0
2349,2.0,2.0
2350,2.0,2.0
2351,2.0,78.0
2352,0.0,4.0
2353,0.0,4.0
2354,17.0,16.0
2355,17.0,16.0
2356,21.0,40.0
2357,7.0,10.0
2358,21.0,40.0
2359,21.0,40.0
2360,21.0,40.0
2361,0.0,7.0
2362,0.0,7.0
2363,0.0,7.0
2364,4.0,8.0
2365,4.0,8.0
2366,27.0,59.0
2367,27.0,59.0
2368,27.0,59.0
2369,27.0,59.0
2370,0.0,0.0
2371,0.0,0.0
2372,27.0,59.0
2373,27.0,59.0
2374,27.0,59.0
2375,0.0,2.0
2376,25.0,42.0
2377,1.0,0.0
2378,33.0,52.0
2379,0.0,0.0
2380,0.0,0.0
2381,33.0,52.0
2382,33.0,52.0
2383,0.0,0.0
2384,0.0,0.0
2385,33.0,52.0
2386,25.0,20.0
2387,25.0,20.0
2388,25.0,20.0
2389,3.0,18.0
2390,3.0,18.0
2391,3.0,18.0
2392,21.0,47.0
2393,21.0,47.0
2394,21.0,47.0
2395,0.0,13.0
2396,9.0,20.0
2397,6.0,5.0
2398,11.0,18.0
2399,11.0,18.0
2400,17.0,14.0
2401,3.0,23.0
2402,3.0,23.0
2403,3.0,23.0
2404,57.0,33.0
2405,0.0,2.0
2406,2.0,15.0
2407,2.0,15.0
2408,6.0,29.0
2409,0.0,0.0
2410,0.0,0.0
2411,0.0,0.0
2412,0.0,0.0
2413,0.0,0.0
2414,0.0,0.0
2415,0.0,0.0
2416,0.0,0.0
2417,0.0,0.0
2418,0.0,0.0
2419,19.0,26.0
2420,19.0,26.0
2421,3.0,0.0
2422,1.0,6.0
2423,3.0,42.0
2424,3.0,42.0
2425,3.0,42.0
2426,4.0,69.0
2427,4.0,69.0
2428,4.0,69.0
2429,4.0,69.0
2430,4.0,69.0
2431,44.0,104.0
2432,44.0,104.0
2433,3.0,27.0
2434,3.0,27.0
2435,3.0,27.0
2436,44.0,104.0
2437,7.0,7.0
2438,3.0,83.0
2439,7.0,7.0
2440,2.0,5.0
2441,1.0,59.0
2442,42.0,29.0
2443,0.0,0.0
2444,23.0,18.0
2445,23.0,18.0
2446,2.0,2.0
2447,2.0,2.0
2448,0.0,0.0
2449,15.0,128.0
2450,15.0,128.0
2451,15.0,128.0
2452,15.0,128.0
2453,15.0,128.0
2454,15.0,128.0
2455,2.0,0.0
2456,2.0,0.0
2457,54.0,25.0
2458,54.0,25.0
2459,54.0,25.0
2460,54.0,25.0
2461,10.0,6.0
2462,16.0,57.0
2463,16.0,57.0
2464,16.0,57.0
2465,16.0,57.0
2466,9.0,9.0
2467,2.0,0.0
2468,2.0,0.0
2469,22.0,4.0
2470,0.0,0.0
2471,4.0,34.0
2472,8.0,8.0
2473,8.0,8.0
2474,8.0,8.0
2475,8.0,8.0
2476,8.0,8.0
2477,8.0,8.0
2478,3.0,107.0
2479,3.0,107.0
2480,3.0,107.0
2481,3.0,107.0
2482,3.0,107.0
2483,3.0,107.0
2484,3.0,107.0
2485,3.0,107.0
2486,5.0,70.0
2487,3.0,107.0
2488,3.0,107.0
2489,5.0,70.0
2490,3.0,107.0
2491,3.0,107.0
2492,5.0,70.0
2493,0.0,2.0
2494,0.0,2.0
2495,34.0,39.0
2496,8.0,4.0
2497,8.0,4.0
2498,8.0,4.0
2499,15.0,36.0
2500,15.0,36.0
2501,9.0,9.0
2502,13.0,13.0
2503,13.0,13.0
2504,13.0,13.0
2505,13.0,13.0
2506,0.0,3.0
2507,13.0,13.0
2508,6.0,1.0
2509,6.0,1.0
2510,6.0,1.0
2511,6.0,1.0
2512,6.0,1.0
2513,6.0,1.0
2514,0.0,5.0
2515,0.0,5.0
2516,0.0,5.0
2517,20.0,3.0
2518,20.0,3.0
2519,20.0,3.0
2520,20.0,3.0
2521,20.0,58.0
2522,20.0,58.0
2523,20.0,58.0
2524,20.0,58.0
2525,0.0,0.0
2526,0.0,0.0
2527,20.0,58.0
2528,20.0,58.0
2529,20.0,58.0
2530,20.0,58.0
2531,0.0,0.0
2532,0.0,0.0
2533,20.0,58.0
2534,20.0,58.0
2535,0.0,0.0
2536,0.0,0.0
2537,20.0,58.0
2538,20.0,58.0
2539,58.0,39.0
2540,58.0,39.0
2541,58.0,39.0
2542,58.0,39.0
2543,58.0,39.0
2544,0.0,6.0
2545,2.0,45.0
2546,15.0,109.0
2547,15.0,109.0
2548,15.0,109.0
2549,15.0,109.0
2550,15.0,109.0
2551,15.0,109.0
2552,0.0,2.0
2553,53.0,73.0
2554,53.0,73.0
2555,53.0,73.0
2556,53.0,73.0
2557,53.0,73.0
2558,0.0,1.0
2559,0.0,1.0
2560,2.0,1.0
2561,18.0,15.0
2562,1.0,31.0
2563,18.0,15.0
2564,18.0,15.0
2565,1.0,31.0
2566,18.0,15.0
2567,6.0,5.0
2568,6.0,5.0
2569,6.0,5.0
2570,6.0,5.0
2571,6.0,5.0
2572,6.0,5.0
2573,6.0,5.0
2574,6.0,5.0
2575,6.0,5.0
2576,6.0,5.0
2577,6.0,5.0
2578,6.0,5.0
2579,6.0,5.0
2580,6.0,5.0
2581,6.0,5.0
2582,6.0,5.0
2583,6.0,5.0
2584,6.0,5.0
2585,6.0,5.0
2586,6.0,5.0
2587,6.0,5.0
2588,0.0,0.0
2589,0.0,1.0
2590,0.0,1.0
2591,0.0,12.0
2592,3.0,6.0
2593,26.0,24.0
2594,1.0,7.0
2595,1.0,7.0
2596,1.0,7.0
2597,11.0,74.0
2598,5.0,59.0
2599,11.0,74.0
2600,11.0,74.0
2601,11.0,74.0
2602,27.0,73.0
2603,27.0,73.0
2604,0.0,14.0
2605,0.0,14.0
2606,0.0,14.0
2607,0.0,14.0
2608,27.0,73.0
2609,27.0,73.0
2610,6.0,7.0
2611,6.0,7.0
2612,0.0,1.0
2613,0.0,1.0
2614,6.0,7.0
2615,0.0,1.0
2616,6.0,7.0
2617,2.0,18.0
2618,2.0,18.0
2619,11.0,6.0
2620,8.0,13.0
2621,8.0,13.0
2622,1.0,13.0
2623,0.0,59.0
2624,0.0,59.0
2625,14.0,21.0
2626,3.0,5.0
2627,3.0,5.0
2628,3.0,5.0
