row_id,has_latest_positive,latest_positive_gap_seconds,latest_positive_tag_match,latest_positive_tag_known_pair,latest_positive_music_match,latest_positive_music_known_pair,latest_positive_type_match,latest_positive_type_known_pair
655,0,-1.0,0,0,0,0,0,0
656,0,-1.0,0,0,0,0,0,0
657,0,-1.0,0,0,0,0,0,0
658,0,-1.0,0,0,0,0,0,0
659,0,-1.0,0,0,0,0,0,0
660,0,-1.0,0,0,0,0,0,0
661,0,-1.0,0,0,0,0,0,0
662,0,-1.0,0,0,0,0,0,0
663,0,-1.0,0,0,0,0,0,0
664,0,-1.0,0,0,0,0,0,0
665,1,258025.748,1,1,0,1,1,1
666,1,486279.935,1,1,0,1,1,1
667,1,706086.461,0,1,0,1,1,1
668,1,706122.12,0,1,0,1,1,1
669,1,1165413.007,1,1,0,1,1,1
670,1,1239351.151,0,1,0,1,1,1
671,1,620092.737,0,1,0,1,1,1
672,1,620541.457,0,1,0,1,1,1
673,1,422568.739,0,1,0,1,1,1
674,1,422568.739,0,1,0,1,1,1
675,1,172836.583,1,1,0,1,1,1
676,1,623517.802,0,1,0,1,1,1
677,1,716727.204,0,1,0,1,1,1
678,1,310653.352,0,1,0,1,1,1
679,1,624327.157,1,1,0,1,1,1
680,1,591695.212,0,1,0,1,1,1
681,1,594709.75,0,1,0,1,1,1
682,1,615775.445,0,1,0,1,1,1
683,1,655532.168,0,1,0,1,1,1
684,1,434636.321,0,1,0,1,1,1
685,1,989854.987,0,1,0,1,1,1
686,1,373615.732,0,1,0,1,1,1
687,1,540499.293,0,1,0,1,1,1
688,1,545808.906,0,1,0,1,1,1
689,1,547609.093,0,1,0,1,1,1
690,1,550174.117,0,1,0,1,1,1
691,1,554837.105,0,1,0,1,1,1
692,1,555112.501,0,1,0,1,1,1
693,1,643840.193,0,1,0,1,1,1
694,1,823190.428,0,1,0,1,1,1
695,1,947841.553,1,1,0,1,1,1
696,1,560307.195,0,1,0,1,1,1
697,1,568950.326,0,1,0,1,1,1
698,1,569258.97,0,1,0,1,1,1
699,1,870236.995,0,1,0,1,1,1
700,1,1029231.235,0,1,0,1,1,1
701,1,1110192.187,0,1,0,1,1,1
702,1,727884.107,0,1,0,1,1,1
703,1,734425.388,0,1,0,1,1,1
704,1,284208.292,0,1,0,1,1,1
705,1,982514.192,0,1,0,1,1,1
706,1,309932.521,0,1,0,1,1,1
707,1,379660.608,1,1,0,1,1,1
708,1,741305.883,0,1,0,1,1,1
709,1,1022640.63,0,1,0,1,1,1
710,0,-1.0,0,0,0,0,0,0
711,1,413792.189,0,1,0,1,1,1
712,1,469141.357,0,1,0,1,1,1
713,1,532888.585,1,1,0,1,1,1
714,1,555991.952,0,1,0,1,1,1
715,1,556550.978,0,1,0,1,1,1
716,1,556883.065,1,1,0,1,1,1
717,1,557776.564,0,1,0,1,1,1
718,1,637898.891,0,1,0,1,1,1
719,1,721082.114,0,1,0,1,1,1
720,1,894519.968,0,1,0,1,1,1
721,1,895705.283,0,1,0,1,1,1
722,1,898367.73,0,1,0,1,1,1
723,1,907535.143,0,1,0,1,1,1
724,1,973409.346,1,1,0,1,1,1
725,1,862508.745,0,1,0,1,1,1
726,1,876943.586,0,1,0,1,1,1
727,1,1387342.03,1,1,0,1,1,1
728,1,874476.172,0,1,0,1,1,1
729,1,1048489.171,0,1,0,1,1,1
730,1,611689.971,0,1,0,1,1,1
731,1,729989.098,0,1,0,1,1,1
732,1,285123.849,0,1,0,1,1,1
733,1,534838.384,0,1,0,1,1,1
734,1,537422.411,0,1,0,1,1,1
735,1,605894.057,0,1,0,1,1,1
736,1,605968.242,0,1,0,1,1,1
737,1,170667.206,0,1,0,1,1,1
738,1,178583.876,0,1,0,1,1,1
739,1,755658.164,0,1,0,1,1,1
740,1,177199.737,0,1,0,1,1,1
741,1,177199.737,0,1,0,1,1,1
742,1,255409.312,0,1,0,1,1,1
743,1,272620.539,0,1,0,1,1,1
744,1,539298.962,0,1,0,1,1,1
745,1,684374.886,0,1,0,1,1,1
746,1,1031823.066,0,1,0,1,1,1
747,1,105602.167,0,1,0,1,1,1
748,1,553738.445,1,1,0,1,1,1
749,1,638625.111,0,1,0,1,1,1
750,1,646215.348,0,1,0,1,1,1
751,1,284969.722,0,1,0,1,0,1
752,1,263429.893,0,1,0,1,1,1
753,1,304993.822,0,1,0,1,1,1
754,1,328121.563,0,1,0,1,1,1
755,1,328652.261,0,1,0,1,1,1
756,1,328849.283,0,1,0,1,1,1
757,1,434227.738,0,1,0,1,1,1
758,1,607393.819,0,1,0,1,1,1
759,1,688001.137,1,1,0,1,0,1
760,1,694615.785,0,1,0,1,1,1
761,1,771342.434,0,1,0,1,1,1
762,1,772447.271,0,1,0,1,1,1
763,1,566934.982,1,1,0,1,1,1
764,1,568172.302,0,1,0,1,1,1
765,1,568340.279,1,1,0,1,1,1
766,1,651277.651,1,1,0,1,1,1
767,1,651870.306,1,1,0,1,1,1
768,1,765188.819,0,1,0,1,1,1
769,1,454588.016,0,1,0,1,1,1
770,1,366998.921,0,1,0,1,1,1
771,1,378324.935,0,1,0,1,1,1
772,1,448799.316,0,1,0,1,1,1
773,1,449755.111,1,1,0,1,1,1
774,1,465436.91,0,1,0,1,1,1
775,1,519982.624,1,1,0,1,1,1
776,1,522004.419,0,1,0,1,1,1
777,1,523001.95,0,1,0,1,1,1
778,1,523076.167,0,1,0,1,1,1
779,1,376666.713,0,1,0,1,1,1
780,1,446556.026,1,1,0,1,1,1
781,1,453797.449,0,1,0,1,1,1
782,1,454998.944,0,1,0,1,1,1
783,1,714969.619,0,1,0,1,1,1
784,1,778847.949,0,1,0,1,1,1
785,1,816870.457,0,1,0,1,1,1
786,0,-1.0,0,0,0,0,0,0
787,0,-1.0,0,0,0,0,0,0
788,0,-1.0,0,0,0,0,0,0
789,0,-1.0,0,0,0,0,0,0
790,0,-1.0,0,0,0,0,0,0
791,1,250814.702,0,1,0,1,1,1
792,1,274529.743,0,1,0,1,1,1
793,1,304455.714,0,1,0,1,1,1
794,1,328395.184,1,1,0,1,1,1
795,1,331226.658,1,1,0,1,1,1
796,1,332117.305,0,1,0,1,0,1
797,1,347722.864,0,1,0,1,1,1
798,1,355734.612,0,1,0,1,1,1
799,1,404238.408,0,1,0,1,1,1
800,1,430329.514,0,1,0,1,1,1
801,1,430329.514,0,1,0,1,1,1
802,1,431257.81,0,1,0,1,1,1
803,1,493491.331,1,1,0,1,1,1
804,1,516079.788,0,1,0,1,1,1
805,1,581761.009,0,1,0,1,1,1
806,1,684678.485,0,1,0,1,1,1
807,1,696934.15,0,1,0,1,1,1
808,1,767446.316,0,1,0,1,1,1
809,1,792581.542,0,1,0,1,1,1
810,1,794527.785,0,1,0,1,1,1
811,1,795382.699,0,1,0,1,1,1
812,0,-1.0,0,0,0,0,0,0
813,0,-1.0,0,0,0,0,0,0
814,1,111477.654,0,1,0,1,1,1
815,1,179526.019,0,1,0,1,1,1
816,1,180729.738,0,1,0,1,1,1
817,1,250252.027,0,1,0,1,1,1
818,1,250252.027,0,1,0,1,1,1
819,1,361628.033,0,1,0,1,1,1
820,1,528135.003,0,1,0,1,1,1
821,1,614336.71,0,1,0,1,1,1
822,1,258958.934,0,1,0,1,1,1
823,1,259483.424,0,1,0,1,1,1
824,1,260148.029,0,1,0,1,1,1
825,1,260470.469,0,1,0,1,1,1
826,1,261178.222,0,1,0,1,1,1
827,1,281067.856,0,1,0,1,1,1
828,1,349569.802,0,1,0,1,1,1
829,1,432908.882,1,1,0,1,1,1
830,1,433919.952,0,1,0,1,1,1
831,1,461133.134,0,1,0,1,1,1
832,1,462102.621,0,1,0,1,1,1
833,1,538786.676,1,1,0,1,1,1
834,1,607904.284,0,1,0,1,1,1
835,1,716834.488,0,1,0,1,1,1
836,1,717313.625,0,1,0,1,1,1
837,0,-1.0,0,0,0,0,0,0
838,1,421865.233,0,1,0,1,1,1
839,1,449372.149,0,1,0,1,1,1
840,1,457317.118,0,1,0,1,1,1
841,1,518468.919,0,1,0,1,1,1
842,1,520076.17,0,1,0,1,1,1
843,1,530031.386,0,1,0,1,1,1
844,1,726142.015,0,1,0,1,1,1
845,1,787679.677,0,1,0,1,1,1
846,1,936625.518,0,1,0,1,1,1
847,1,975166.602,0,1,0,1,1,1
848,1,976134.802,0,1,0,1,1,1
849,1,45733.218,0,1,0,1,1,1
850,1,107905.387,0,1,0,1,1,1
851,1,171122.303,0,1,0,1,1,1
852,1,271850.059,0,1,0,1,1,1
853,1,381224.582,0,1,0,1,1,1
854,1,530205.662,0,1,0,1,1,1
855,1,626113.219,0,1,0,1,1,1
856,1,446334.678,0,1,0,1,1,1
857,1,447363.715,0,1,0,1,1,1
858,1,447896.052,0,1,0,1,1,1
859,1,453353.523,1,1,0,1,1,1
860,1,455040.283,0,1,0,1,1,1
861,1,455598.046,0,1,0,1,1,1
862,1,456503.73,0,1,0,1,1,1
863,1,503750.913,0,1,0,1,1,1
864,1,882872.137,0,1,0,1,1,1
865,1,521168.597,0,1,0,1,1,1
866,1,534073.928,0,1,0,1,1,1
867,1,554921.396,0,1,0,1,1,1
868,1,555016.599,0,1,0,1,1,1
869,1,81533.096,0,1,0,1,1,1
870,1,88963.574,0,1,0,1,1,1
871,1,90705.476,0,1,0,1,1,1
872,1,91267.4,1,1,0,1,1,1
873,1,137207.864,0,1,0,1,1,1
874,1,150204.862,0,1,0,1,1,1
875,1,151254.555,0,1,0,1,1,1
876,1,165148.364,0,1,0,1,1,1
877,1,175043.636,0,1,0,1,1,1
878,1,239073.971,0,1,0,1,1,1
879,1,260839.601,0,1,0,1,1,1
880,1,261642.313,0,1,0,1,1,1
881,1,349547.799,0,1,0,1,1,1
882,1,410851.993,0,1,0,1,1,1
883,1,410851.993,0,1,0,1,1,1
884,1,427788.796,0,1,0,1,1,1
885,1,439967.447,0,1,0,1,1,1
886,1,137701.846,0,1,0,1,1,1
887,1,347660.829,0,1,0,1,1,1
888,1,433514.128,0,1,0,1,1,1
889,1,484407.451,0,1,0,1,1,1
890,1,484407.451,0,1,0,1,1,1
891,1,281985.338,0,1,0,1,1,1
892,1,289485.537,0,1,0,1,1,1
893,1,384035.147,0,1,0,1,1,1
894,1,431567.127,0,1,0,1,1,1
895,1,532641.595,0,1,0,1,1,1
896,1,698386.359,0,1,0,1,1,1
897,1,546860.098,0,1,0,1,1,1
898,1,689595.607,0,1,0,1,1,1
899,1,1212503.46,0,1,0,1,1,1
900,1,354298.812,0,1,0,1,1,1
901,1,354853.885,0,1,0,1,1,1
902,1,359520.539,0,0,0,1,1,1
903,1,1128433.636,0,1,0,1,1,1
904,1,1128433.636,0,1,0,1,1,1
905,1,230713.628,0,1,0,1,1,1
906,1,263460.455,0,1,0,1,1,1
907,1,339271.819,1,1,0,1,1,1
908,1,422237.149,0,1,0,1,1,1
909,1,524291.399,0,1,0,1,1,1
910,1,678725.887,0,1,0,1,1,1
911,1,765335.28,1,1,0,1,1,1
912,1,425785.407,0,1,0,1,1,1
913,1,873409.017,0,1,0,1,1,1
914,1,68683.401,0,1,0,1,1,1
915,1,150693.167,0,1,0,1,1,1
916,1,160052.853,0,1,0,1,1,1
917,1,169114.559,0,1,0,1,1,1
918,1,229760.073,0,1,0,1,1,1
919,1,235139.104,0,1,0,1,1,1
920,1,343866.348,0,1,0,1,1,1
921,1,493697.28,0,1,0,1,1,1
922,1,493697.28,0,1,0,1,1,1
923,1,528704.449,0,1,0,1,1,1
924,1,528704.449,0,1,0,1,1,1
925,1,542139.125,0,1,0,1,1,1
926,1,798703.692,0,1,0,1,1,1
927,1,824032.652,0,1,0,1,1,1
928,1,162867.603,0,1,0,1,1,1
929,1,866251.865,0,1,0,1,1,1
930,1,945069.067,0,1,0,1,1,1
931,1,414540.605,0,1,0,1,1,1
932,1,502692.148,0,1,0,1,1,1
933,1,1018115.717,0,1,0,1,1,1
934,1,1205605.965,1,1,0,1,1,1
935,1,1207487.099,0,1,0,1,1,1
936,1,373800.92,0,1,0,1,1,1
937,1,460841.085,0,1,0,1,1,1
938,1,171473.432,0,1,0,1,1,1
939,1,269009.186,0,1,0,1,1,1
940,1,272930.818,0,1,0,1,1,1
941,1,274085.455,0,1,0,1,1,1
942,1,347867.218,0,1,0,1,1,1
943,1,443872.013,0,1,0,1,1,1
944,1,499522.637,0,1,0,1,1,1
945,1,500478.596,0,1,0,1,1,1
946,1,517597.146,0,1,0,1,1,1
947,1,615889.163,0,1,0,1,1,1
948,1,618560.248,0,1,0,1,1,1
949,1,135802.153,1,1,0,1,1,1
950,1,158968.313,0,1,0,1,1,1
951,1,272610.633,1,1,0,1,1,1
952,1,377879.802,0,1,0,1,1,1
953,1,381601.633,1,1,0,1,1,1
954,1,494040.09,1,1,0,1,1,1
955,1,709254.41,0,1,0,1,1,1
956,1,710149.902,1,1,0,1,1,1
957,1,789267.112,1,1,0,1,1,1
958,1,452528.278,0,1,0,1,1,1
959,1,737309.896,0,1,0,1,1,1
960,1,188387.409,0,1,0,1,1,1
961,1,339555.262,0,1,0,1,1,1
962,1,555965.548,0,1,0,1,1,1
963,1,1433769.884,0,1,0,1,1,1
964,1,980955.386,0,1,0,1,1,1
965,1,1122690.627,0,1,0,1,1,1
966,1,188402.694,0,1,0,1,1,1
967,1,197876.51,0,1,0,1,1,1
968,1,201359.865,0,1,0,1,1,1
969,1,213425.907,0,1,0,1,1,1
970,1,229079.238,0,1,0,1,1,1
971,1,385401.905,0,1,0,1,1,1
972,1,399307.941,0,1,0,1,1,1
973,1,644285.191,0,1,0,1,1,1
974,1,515065.245,1,1,0,1,1,1
975,1,589531.78,0,1,0,1,1,1
976,1,999931.99,0,1,0,1,1,1
977,1,983872.081,0,1,0,1,1,1
978,1,783738.342,0,1,0,1,1,1
979,1,1117758.14,0,1,0,1,1,1
980,1,1169348.58,0,1,0,1,1,1
981,1,501501.449,0,1,0,1,1,1
982,1,84232.515,0,1,0,1,1,1
983,1,244107.932,0,1,0,1,1,1
984,1,244107.932,0,1,0,1,1,1
985,1,1018257.301,0,1,0,1,1,1
986,1,1019765.31,0,1,0,1,1,1
987,1,1019850.015,0,1,0,1,1,1
988,1,1068375.978,0,1,0,1,1,1
989,1,1068375.978,0,1,0,1,1,1
990,1,1093927.35,0,1,0,1,1,1
991,1,1168261.771,0,1,0,1,1,1
992,1,1168958.716,0,1,0,1,1,1
993,1,429542.146,0,1,0,1,1,1
994,1,626585.974,0,1,0,1,1,1
995,1,678545.491,0,1,0,1,1,1
996,1,816692.401,0,1,0,1,1,1
997,1,816880.881,0,1,0,1,1,1
998,1,891005.201,0,1,0,1,1,1
999,1,1075520.566,0,1,0,1,1,1
1000,1,1076385.185,0,1,0,1,1,1
1001,1,1124386.983,0,1,0,1,1,1
1002,1,1240959.74,1,1,0,1,1,1
1003,1,693939.123,0,1,0,1,1,1
1004,1,773884.871,0,1,0,1,1,1
1005,1,297350.183,0,1,0,1,1,1
1006,1,262238.326,0,1,0,1,1,1
1007,1,266815.669,0,1,0,1,1,1
1008,1,424204.753,0,1,0,1,1,1
1009,1,518860.408,0,1,0,1,1,1
1010,1,550390.023,0,1,0,1,1,1
1011,1,613621.648,0,1,0,1,1,1
1012,1,510229.881,0,1,0,1,1,1
1013,1,651946.93,0,1,0,1,1,1
1014,1,520303.167,0,1,0,1,1,1
1015,1,520303.167,0,1,0,1,1,1
1016,1,573908.646,0,1,0,1,1,1
1017,1,662203.263,0,1,0,1,1,1
1018,1,781063.559,0,1,0,1,1,1
1019,1,130373.976,0,1,0,1,1,1
1020,1,580713.085,0,0,0,1,1,1
1021,1,583840.561,0,1,0,1,1,1
1022,1,601455.702,0,1,0,1,1,1
1023,1,691391.09,0,1,0,1,1,1
1024,1,691777.272,0,1,0,1,1,1
1025,1,791782.922,0,1,0,1,1,1
1026,1,1035379.541,0,1,0,1,1,1
1027,1,522436.434,0,1,0,1,1,1
1028,1,1080814.21,0,1,0,1,1,1
1029,1,1082199.518,0,1,0,1,1,1
1030,1,1122542.932,0,1,0,1,1,1
1031,1,946701.404,0,1,0,1,1,1
1032,1,1051535.186,0,1,0,1,1,1
1033,1,1054503.577,0,1,0,1,1,1
1034,1,1141227.371,0,1,0,1,1,1
1035,1,1187189.146,1,1,0,1,1,1
1036,1,1312856.797,0,1,0,1,1,1
1037,1,1398216.339,0,1,0,1,1,1
1038,1,1485594.943,0,1,0,1,1,1
1039,1,262888.081,0,1,0,1,1,1
1040,1,716857.622,0,1,0,1,1,1
1041,1,793904.696,0,1,0,1,1,1
1042,1,1061992.913,0,1,0,1,1,1
1043,1,1065718.535,0,1,0,1,1,1
1044,1,1068441.181,0,1,0,1,1,1
1045,1,1090978.522,0,1,0,1,1,1
1046,1,1160652.067,0,1,0,1,1,1
1047,1,1160652.067,0,1,0,1,1,1
1048,1,1161174.382,0,1,0,1,1,1
1049,1,1161174.382,0,1,0,1,1,1
1050,1,1161174.382,0,1,0,1,1,1
1051,1,86235.908,0,1,0,1,1,1
1052,1,86235.908,0,1,0,1,1,1
1053,1,153893.002,0,1,0,1,1,1
1054,1,161247.969,0,1,0,1,1,1
1055,1,177847.888,0,1,0,1,1,1
1056,1,178121.589,0,1,0,1,1,1
1057,1,178222.094,0,1,0,1,1,1
1058,1,179102.685,0,1,0,1,1,1
1059,1,268846.002,1,1,0,1,1,1
1060,1,269513.07,0,1,0,1,1,1
1061,1,273431.948,0,1,0,1,1,1
1062,1,282992.965,0,1,0,1,1,1
1063,1,348434.82,0,1,0,1,1,1
1064,1,436339.578,0,1,0,1,1,1
1065,1,442931.264,1,1,0,1,1,1
1066,1,443083.679,0,1,0,1,1,1
1067,1,532077.176,0,1,0,1,1,1
1068,1,532821.563,0,1,0,1,1,1
1069,1,148636.353,0,1,0,1,1,1
1070,1,164678.683,0,1,0,1,1,1
1071,1,231653.691,0,1,0,1,1,1
1072,1,430403.914,0,1,0,1,1,1
1073,1,602382.315,0,1,0,1,1,1
1074,1,1122191.743,0,1,0,1,1,1
1075,0,-1.0,0,0,0,0,0,0
1076,0,-1.0,0,0,0,0,0,0
1077,0,-1.0,0,0,0,0,0,0
1078,0,-1.0,0,0,0,0,0,0
1079,0,-1.0,0,0,0,0,0,0
1080,0,-1.0,0,0,0,0,0,0
1081,1,733482.612,1,1,0,1,1,1
1082,1,733529.431,0,1,0,1,1,1
1083,1,819744.983,0,1,0,1,1,1
1084,1,592390.177,0,1,0,1,1,1
1085,1,337708.592,0,1,0,1,1,1
1086,1,351580.837,0,1,0,1,1,1
1087,1,352063.634,0,1,0,1,1,1
1088,1,353394.424,0,1,0,1,1,1
1089,1,429478.237,0,1,0,1,1,1
1090,1,431502.22,0,1,0,1,1,1
1091,1,496373.57,0,1,0,1,1,1
1092,1,498077.956,0,1,0,1,1,1
1093,1,529601.948,0,1,0,1,1,1
1094,1,587408.202,0,1,0,1,1,1
1095,1,597784.171,0,1,0,1,1,1
1096,1,643212.98,0,1,0,1,1,1
1097,1,666848.363,0,1,0,1,1,1
1098,1,696480.962,0,1,0,1,1,1
1099,1,699489.554,0,1,0,1,1,1
1100,1,753417.345,0,1,0,1,1,1
1101,1,777276.712,0,1,0,1,1,1
1102,1,865842.392,0,1,0,1,1,1
1103,1,1124821.601,0,1,0,1,1,1
1104,1,1319872.57,0,1,0,1,1,1
1105,1,104621.867,0,1,0,1,1,1
1106,1,269015.436,0,1,0,1,1,1
1107,1,269791.496,0,1,0,1,1,1
1108,1,270859.56,0,1,0,1,1,1
1109,1,280455.901,0,1,0,1,1,1
1110,1,292193.048,0,1,0,1,1,1
1111,1,294892.397,0,1,0,1,0,1
1112,1,451748.907,0,1,0,1,1,1
1113,1,455787.831,0,1,0,1,1,1
1114,1,696083.402,0,1,0,1,1,1
1115,1,543667.067,0,1,0,1,1,1
1116,1,86906.71,0,1,0,1,1,1
1117,1,224463.02,0,1,0,1,1,1
1118,1,486559.43,1,1,0,1,1,1
1119,1,487995.258,0,1,0,1,1,1
1120,1,516849.153,0,1,0,1,1,1
1121,1,1053572.722,0,1,0,1,1,1
1122,1,534132.669,0,1,0,1,1,1
1123,1,516929.392,0,1,0,1,1,1
1124,1,517326.812,0,1,0,1,1,1
1125,1,641826.436,0,1,0,1,1,1
1126,1,652497.23,0,1,0,1,1,1
1127,1,971853.973,0,1,0,1,1,1
1128,1,1060342.229,0,1,0,1,1,1
1129,1,1127269.314,0,1,0,1,1,1
1130,1,1130738.729,0,1,0,1,1,1
1131,1,1219587.704,0,1,0,1,1,1
1132,1,583707.28,0,1,0,1,1,1
1133,1,84262.695,0,1,0,1,1,1
1134,1,147288.635,0,1,0,1,1,1
1135,1,155706.703,1,1,0,1,1,1
1136,1,159456.888,0,1,0,1,1,1
1137,1,429961.034,0,1,0,1,1,1
1138,1,502664.728,0,1,0,1,1,1
1139,1,533141.15,0,1,0,1,1,1
1140,1,836231.084,0,1,0,1,1,1
1141,1,91233.059,1,1,0,1,1,1
1142,1,97102.998,0,1,0,1,1,1
1143,1,531251.318,0,0,0,1,1,1
1144,1,531545.395,0,1,0,1,1,1
1145,0,-1.0,0,0,0,0,0,0
1146,1,625431.416,1,1,0,1,1,1
1147,1,625524.007,0,1,0,1,1,1
1148,1,626127.208,0,1,0,1,1,1
1149,1,474793.036,0,1,0,1,1,1
1150,1,613132.37,0,1,0,1,1,1
1151,1,1232350.107,0,1,0,1,1,1
1152,1,1305657.23,0,1,0,1,1,1
1153,1,1015332.306,0,1,0,1,1,1
1154,1,461714.04,0,1,0,1,1,1
1155,1,540515.328,0,1,0,1,1,1
1156,1,641629.563,0,1,0,1,1,1
1157,1,150046.252,0,1,0,1,1,1
1158,1,157640.746,0,1,0,1,1,1
1159,1,170244.232,0,1,0,1,1,1
1160,1,229891.92,0,1,0,1,1,1
1161,1,236917.019,0,1,0,1,1,1
1162,1,241643.898,0,1,0,1,1,1
1163,1,258736.469,0,1,0,1,1,1
1164,1,258746.253,0,1,0,1,1,1
1165,1,428169.958,0,1,0,1,1,1
1166,1,437183.196,0,1,0,1,1,1
1167,1,486893.041,0,1,0,1,1,1
1168,1,503080.439,0,1,0,1,1,1
1169,1,506794.04,0,1,0,1,1,1
1170,1,868589.749,1,1,0,1,1,1
1171,1,990547.597,0,1,0,1,1,1
1172,1,87490.157,0,1,0,1,1,1
1173,1,263476.982,1,1,0,1,1,1
1174,1,512943.75,1,1,0,1,1,1
1175,1,555811.138,0,1,0,1,1,1
1176,1,892079.032,0,1,0,1,1,1
1177,1,978634.952,0,1,0,1,1,1
1178,1,1071373.51,1,1,0,1,1,1
1179,1,375876.12,0,1,0,1,1,1
1180,1,447439.51,0,1,0,1,1,1
1181,1,601157.644,0,1,0,1,1,1
1182,1,891697.505,0,1,0,1,1,1
1183,1,80078.442,0,1,0,1,1,1
1184,1,102740.313,0,0,0,1,1,1
1185,1,253065.734,0,1,0,1,1,1
1186,1,510530.86,0,1,0,1,1,1
1187,1,770999.592,0,1,0,1,1,1
1188,1,771395.534,1,1,0,1,1,1
1189,1,1205237.003,1,1,0,1,1,1
1190,1,1210398.282,0,1,0,1,1,1
1191,1,705649.313,0,1,0,1,1,1
1192,1,739649.828,0,1,0,1,1,1
1193,1,876298.813,0,1,0,1,1,1
1194,1,605543.12,1,1,0,1,1,1
1195,1,306139.69,0,1,0,1,1,1
1196,1,368313.054,0,1,0,1,1,1
1197,1,375705.185,0,1,0,1,0,1
1198,1,573742.568,0,1,0,1,1,1
1199,1,592845.3,0,1,0,1,1,1
1200,1,593301.573,1,1,0,1,1,1
1201,1,616641.556,0,1,0,1,1,1
1202,1,622432.698,0,1,0,1,1,1
1203,1,789530.625,0,1,0,1,1,1
1204,1,790644.932,1,1,0,1,1,1
1205,1,792408.815,0,1,0,1,1,1
1206,1,63173.906,0,1,0,1,1,1
1207,1,63358.273,0,1,0,1,1,1
1208,1,69706.158,0,1,0,1,1,1
1209,1,74130.501,1,1,0,1,1,1
1210,1,124109.53,1,1,0,1,1,1
1211,1,143355.552,0,1,0,1,1,1
1212,1,227584.039,1,1,0,1,1,1
1213,1,230158.841,0,1,0,1,1,1
1214,1,230242.599,0,1,0,1,1,1
1215,1,234180.61,0,1,0,1,1,1
1216,1,235533.293,0,1,0,1,1,1
1217,1,235743.147,0,1,0,1,1,1
1218,1,236062.423,0,1,0,1,1,1
1219,1,242695.851,0,1,0,1,1,1
1220,1,242955.987,0,1,0,1,1,1
1221,1,254057.008,0,1,0,1,1,1
1222,1,255681.699,0,1,0,1,1,1
1223,1,262652.488,0,1,0,1,1,1
1224,1,343665.089,0,1,0,1,1,1
1225,1,409870.887,0,1,0,1,1,1
1226,1,417995.064,0,1,0,1,1,1
1227,1,422819.333,0,1,0,1,1,1
1228,1,423741.248,0,1,0,1,1,1
1229,1,423919.108,0,1,0,1,1,1
1230,1,484670.662,0,1,0,1,1,1
1231,1,501803.698,1,1,0,1,1,1
1232,1,518431.271,0,1,0,1,1,1
1233,1,519910.195,0,1,0,1,1,1
1234,1,521563.364,0,1,0,1,1,1
1235,1,521899.889,0,1,0,1,1,1
1236,1,570436.705,0,1,0,1,1,1
1237,1,590227.132,0,1,0,1,1,1
1238,1,471324.815,0,1,0,1,1,1
1239,1,733707.455,0,1,0,1,1,1
1240,1,891822.929,0,1,0,1,1,1
1241,1,976763.48,0,1,0,1,1,1
1242,1,976813.599,0,1,0,1,1,1
1243,1,759832.968,1,1,0,1,1,1
1244,1,763355.066,1,1,0,1,1,1
1245,1,763355.066,1,1,0,1,1,1
1246,1,868810.437,0,1,0,1,1,1
1247,1,862537.878,0,1,0,1,1,1
1248,1,884821.56,0,1,0,1,1,1
1249,1,897690.82,1,1,0,1,1,1
1250,1,901560.981,0,1,0,1,1,1
1251,1,901560.981,0,1,0,1,1,1
1252,1,964756.7,1,1,0,1,1,1
1253,1,799563.139,1,1,0,1,1,1
1254,1,800475.83,0,1,0,1,1,1
1255,1,133440.217,0,1,0,1,1,1
1256,1,168367.652,0,1,0,1,1,1
1257,1,168923.654,0,1,0,1,1,1
1258,1,250545.316,0,1,0,1,1,1
1259,1,251307.888,0,1,0,1,0,1
1260,1,516260.759,0,1,0,1,1,1
1261,1,573481.283,0,1,0,1,1,1
1262,1,880277.317,0,1,0,1,1,1
1263,1,934471.136,0,1,0,1,1,1
1264,1,432240.596,0,1,0,1,1,1
1265,1,446082.175,0,1,0,1,1,1
1266,1,242502.605,0,1,0,1,1,1
1267,1,254081.03,0,1,0,1,1,1
1268,1,407696.138,0,1,0,1,1,1
1269,1,501658.432,0,1,0,1,1,1
1270,1,471039.16,0,1,0,1,1,1
1271,1,526485.3,0,1,0,1,1,1
1272,1,628255.817,0,1,0,1,1,1
1273,1,334649.019,0,1,0,1,1,1
1274,1,334649.019,0,1,0,1,1,1
1275,1,774196.491,0,1,0,1,1,1
1276,1,170173.319,0,1,0,1,1,1
1277,1,191898.976,0,1,0,1,1,1
1278,1,263565.48,0,1,0,1,1,1
1279,1,291075.615,0,1,0,1,1,1
1280,1,304685.088,0,1,0,1,1,1
1281,1,658129.949,0,1,0,1,1,1
1282,1,687994.063,0,1,0,1,1,1
1283,1,689666.783,0,1,0,1,1,1
1284,1,703859.189,0,1,0,1,1,1
1285,1,429995.92,0,1,0,1,1,1
1286,1,835938.609,1,1,1,1,1,1
1287,1,1387357.566,0,1,0,1,1,1
1288,0,-1.0,0,0,0,0,0,0
1289,0,-1.0,0,0,0,0,0,0
1290,0,-1.0,0,0,0,0,0,0
1291,0,-1.0,0,0,0,0,0,0
1292,0,-1.0,0,0,0,0,0,0
1293,0,-1.0,0,0,0,0,0,0
1294,1,720740.558,0,1,0,1,1,1
1295,1,557150.582,0,1,0,1,1,1
1296,1,722933.273,0,1,0,1,1,1
1297,1,793804.832,0,1,0,1,1,1
1298,1,251584.759,1,1,0,1,1,1
